country,date,retailrec,groceryph,parks,transit,workplace,residence,last_updated,r7,ci_95_u7,ci_95_l7,countrynum,datenum,lag7retail,lag7grocery,lag7parks,lag7transit,lag7work,lag7residence,lag14retail,lag14grocery,lag14parks,lag14transit,lag14work,lag14residence,numdays,lnr7,lnciupperr7
Saudi Arabia,5/10/2020,-52,-25,-54,-75,-45,24,5/20/2020,1.3540368,1.7696457,0.87530285,131,109,-57,-32,-56,-77,-48,25,-69,-39,-62,-81,-58,29,57,0.30309036,0.57077932
Saudi Arabia,5/11/2020,-53,-26,-55,-75,-46,24,5/20/2020,1.3516593,1.7720214,0.86976492,131,110,-59,-33,-57,-77,-48,25,-67,-35,-60,-78,-55,27,58,0.30133295,0.57212096
Saudi Arabia,5/12/2020,-51,-21,-55,-73,-46,24,5/20/2020,1.3494264,1.7785596,0.86097825,131,111,-59,-32,-58,-76,-48,25,-66,-34,-61,-78,-54,26,59,0.29967961,0.57580382
Saudi Arabia,5/13/2020,-56,-27,-57,-75,-47,25,5/20/2020,1.3504202,1.7910613,0.84835994,131,112,-58,-31,-57,-76,-48,25,-60,-33,-59,-76,-50,26,60,0.30041584,0.58280832
Saudi Arabia,5/14/2020,-58,-29,-65,-77,-47,28,5/20/2020,1.3534386,1.7982953,0.84792012,131,113,-59,-31,-65,-77,-47,28,-61,-33,-65,-78,-49,29,61,0.30264848,0.58683914
Saudi Arabia,5/15/2020,-62,-32,-76,-82,-34,21,5/20/2020,1.3579991,1.8118427,0.84103709,131,114,-63,-35,-76,-82,-35,21,-65,-36,-77,-83,-38,21,62,0.30601236,0.59434438
Saudi Arabia,5/16/2020,-56,-29,-64,-77,-31,21,5/20/2020,1.3635085,1.8358296,0.83128476,131,115,-58,-31,-64,-78,-33,21,-60,-34,-65,-79,-35,21,63,0.31006113,0.6074965
Saudi Arabia,5/17/2020,,,,,,,5/20/2020,1.3623667,1.8575306,0.80803162,131,116,-52,-25,-54,-75,-45,24,-57,-32,-56,-77,-48,25,64,0.30922338,0.61924797
Saudi Arabia,5/18/2020,,,,,,,5/20/2020,1.3606626,1.8768524,0.77526695,131,117,-53,-26,-55,-75,-46,24,-59,-33,-57,-77,-48,25,65,0.30797178,0.62959611
Serbia,2/15/2020,3,-3,18,4,-11,-1,,,,,133,24,,,,,,,,,,,,,,,
Serbia,2/16/2020,11,2,52,8,-1,-3,,,,,133,25,,,,,,,,,,,,,,,
Serbia,2/17/2020,10,-5,57,-3,-46,6,,,,,133,26,,,,,,,,,,,,,,,
Serbia,2/18/2020,13,10,21,5,-5,0,,,,,133,27,,,,,,,,,,,,,,,
Serbia,2/19/2020,6,6,21,0,-9,0,,,,,133,28,,,,,,,,,,,,,,,
Serbia,2/20/2020,5,5,4,1,-10,1,,,,,133,29,,,,,,,,,,,,,,,
Serbia,2/21/2020,3,5,1,1,-10,1,,,,,133,30,,,,,,,,,,,,,,,
Serbia,2/22/2020,5,-1,24,12,-4,-2,,,,,133,31,3,-3,18,4,-11,-1,,,,,,,,,
Serbia,2/23/2020,7,2,33,12,2,-2,,,,,133,32,11,2,52,8,-1,-3,,,,,,,,,
Serbia,2/24/2020,8,2,2,10,15,-2,,,,,133,33,10,-5,57,-3,-46,6,,,,,,,,,
Serbia,2/25/2020,16,14,35,12,10,-3,,,,,133,34,13,10,21,5,-5,0,,,,,,,,,
Serbia,2/26/2020,3,5,15,5,5,-2,,,,,133,35,6,6,21,0,-9,0,,,,,,,,,
Serbia,2/27/2020,0,3,-4,4,3,-1,,,,,133,36,5,5,4,1,-10,1,,,,,,,,,
Serbia,2/28/2020,-5,-3,-18,2,3,0,,,,,133,37,3,5,1,1,-10,1,,,,,,,,,
Serbia,2/29/2020,6,1,12,9,4,-2,,,,,133,38,5,-1,24,12,-4,-2,3,-3,18,4,-11,-1,,,
Serbia,3/1/2020,5,4,16,12,4,-2,,,,,133,39,7,2,33,12,2,-2,11,2,52,8,-1,-3,,,
Serbia,3/2/2020,15,9,19,18,16,-3,,,,,133,40,8,2,2,10,15,-2,10,-5,57,-3,-46,6,,,
Serbia,3/3/2020,8,7,4,7,9,-2,,,,,133,41,16,14,35,12,10,-3,13,10,21,5,-5,0,,,
Serbia,3/4/2020,0,4,-10,0,3,-1,,,,,133,42,3,5,15,5,5,-2,6,6,21,0,-9,0,,,
Serbia,3/5/2020,12,12,19,12,5,-2,,,,,133,43,0,3,-4,4,3,-1,5,5,4,1,-10,1,,,
Serbia,3/6/2020,2,5,-10,5,3,-1,,,,,133,44,-5,-3,-18,2,3,0,3,5,1,1,-10,1,,,
Serbia,3/7/2020,8,8,-6,3,1,-1,,,,,133,45,6,1,12,9,4,-2,5,-1,24,12,-4,-2,,,
Serbia,3/8/2020,13,14,-10,6,4,-2,,,,,133,46,5,4,16,12,4,-2,7,2,33,12,2,-2,,,
Serbia,3/9/2020,7,4,-4,9,12,-2,,,,,133,47,15,9,19,18,16,-3,8,2,2,10,15,-2,,,
Serbia,3/10/2020,7,13,0,2,6,-1,,,,,133,48,8,7,4,7,9,-2,16,14,35,12,10,-3,,,
Serbia,3/11/2020,2,18,18,4,1,-2,,,,,133,49,0,4,-10,0,3,-1,3,5,15,5,5,-2,,,
Serbia,3/12/2020,4,16,41,5,0,-2,,,,,133,50,12,12,19,12,5,-2,0,3,-4,4,3,-1,,,
Serbia,3/13/2020,-9,10,2,-4,-3,1,,,,,133,51,2,5,-10,5,3,-1,-5,-3,-18,2,3,0,,,
Serbia,3/14/2020,-18,6,-12,-13,-5,2,,,,,133,52,8,8,-6,3,1,-1,6,1,12,9,4,-2,,,
Serbia,3/15/2020,-21,24,-12,-16,-7,3,,,,,133,53,13,14,-10,6,4,-2,5,4,16,12,4,-2,,,
Serbia,3/16/2020,-23,15,-21,-26,-18,8,,,,,133,54,7,4,-4,9,12,-2,15,9,19,18,16,-3,,,
Serbia,3/17/2020,-31,1,-8,-34,-29,10,,,,,133,55,7,13,0,2,6,-1,8,7,4,7,9,-2,,,
Serbia,3/18/2020,-41,-7,-15,-42,-38,13,,,,,133,56,2,18,18,4,1,-2,0,4,-10,0,3,-1,,,
Serbia,3/19/2020,-44,-12,-12,-44,-42,15,,,,,133,57,4,16,41,5,0,-2,12,12,19,12,5,-2,,,
Serbia,3/20/2020,-47,-12,-21,-49,-43,17,5/20/2020,2.0463126,2.6497812,1.4813534,133,58,-9,10,2,-4,-3,1,2,5,-10,5,3,-1,1,0.71603942,0.97447705
Serbia,3/21/2020,-52,-15,-26,-47,-35,11,5/20/2020,2.0405581,2.5881388,1.5120183,133,59,-18,6,-12,-13,-5,2,8,8,-6,3,1,-1,2,0.71322334,0.950939
Serbia,3/22/2020,-73,-26,-63,-69,-46,14,5/20/2020,2.0323658,2.5477104,1.5341827,133,60,-21,24,-12,-16,-7,3,13,14,-10,6,4,-2,3,0.70920056,0.93519509
Serbia,3/23/2020,-64,-36,-60,-68,-52,21,5/20/2020,2.0046933,2.4981954,1.5246254,133,61,-23,15,-21,-26,-18,8,7,4,-4,9,12,-2,4,0.69549108,0.91556865
Serbia,3/24/2020,-72,-43,-65,-75,-59,24,5/20/2020,2.0121922,2.4945462,1.5496627,133,62,-31,1,-8,-34,-29,10,7,13,0,2,6,-1,5,0.69922477,0.91410685
Serbia,3/25/2020,-72,-39,-63,-74,-61,24,5/20/2020,2.0147185,2.4932754,1.5643165,133,63,-41,-7,-15,-42,-38,13,2,18,18,4,1,-2,6,0.70047951,0.91359729
Serbia,3/26/2020,-69,-36,-60,-71,-61,25,5/20/2020,1.9865278,2.4507046,1.5400022,133,64,-44,-12,-12,-44,-42,15,4,16,41,5,0,-2,7,0.68638831,0.89637554
Serbia,3/27/2020,-69,-35,-57,-70,-60,26,5/20/2020,2.039001,2.5268829,1.5972933,133,65,-47,-12,-21,-49,-43,17,-9,10,2,-4,-3,1,8,0.71245998,0.92698646
Serbia,3/28/2020,-69,-36,-48,-64,-50,17,5/20/2020,2.0816987,2.6115417,1.6248471,133,66,-52,-15,-26,-47,-35,11,-18,6,-12,-13,-5,2,9,0.73318422,0.95994073
Serbia,3/29/2020,-77,-48,-56,-72,-50,15,5/20/2020,1.9914784,2.4540765,1.5585701,133,67,-73,-26,-63,-69,-46,14,-21,24,-12,-16,-7,3,10,0.68887728,0.89775056
Serbia,3/30/2020,-63,-34,-55,-67,-56,22,5/20/2020,1.9298146,2.3774593,1.493449,133,68,-64,-36,-60,-68,-52,21,-23,15,-21,-26,-18,8,11,0.65742391,0.86603236
Serbia,3/31/2020,-63,-26,-54,-68,-59,22,5/20/2020,1.9208794,2.3788178,1.4962245,133,69,-72,-43,-65,-75,-59,24,-31,1,-8,-34,-29,10,12,0.6527831,0.86660361
Serbia,4/1/2020,-67,-32,-58,-70,-61,23,5/20/2020,1.9116229,2.3754592,1.4837669,133,70,-72,-39,-63,-74,-61,24,-41,-7,-15,-42,-38,13,13,0.64795256,0.86519074
Serbia,4/2/2020,-66,-37,-52,-68,-62,24,5/20/2020,1.8887091,2.3517039,1.4639728,133,71,-69,-36,-60,-71,-61,25,-44,-12,-12,-44,-42,15,14,0.63589358,0.85514015
Serbia,4/3/2020,-65,-29,-49,-66,-60,24,5/20/2020,1.8897574,2.3788183,1.4522763,133,72,-69,-35,-57,-70,-60,26,-47,-12,-21,-49,-43,17,15,0.63644844,0.86660385
Serbia,4/4/2020,-75,-48,-62,-69,-60,19,5/20/2020,1.8255914,2.2944405,1.3953017,133,73,-69,-36,-48,-64,-50,17,-52,-15,-26,-47,-35,11,16,0.60190403,0.83048904
Serbia,4/5/2020,-97,-97,-87,-93,-77,22,5/20/2020,1.7859809,2.2470393,1.3583925,133,74,-77,-48,-56,-72,-50,15,-73,-26,-63,-69,-46,14,17,0.5799678,0.80961347
Serbia,4/6/2020,-59,-30,-44,-64,-56,20,5/20/2020,1.7246815,2.1782589,1.2970406,133,75,-63,-34,-55,-67,-56,22,-64,-36,-60,-68,-52,21,18,0.5450424,0.77852589
Serbia,4/7/2020,-60,-29,-37,-65,-59,22,5/20/2020,1.6519669,2.0939271,1.2254553,133,76,-63,-26,-54,-68,-59,22,-72,-43,-65,-75,-59,24,19,0.50196666,0.73904133
Serbia,4/8/2020,-63,-31,-34,-65,-60,21,5/20/2020,1.5877441,2.0251849,1.1510147,133,77,-67,-32,-58,-70,-61,23,-72,-39,-63,-74,-61,24,20,0.46231422,0.705661
Serbia,4/9/2020,-59,-23,-32,-62,-60,21,5/20/2020,1.5353246,1.9676349,1.0878919,133,78,-66,-37,-52,-68,-62,24,-69,-36,-60,-71,-61,25,21,0.42874181,0.67683226
Serbia,4/10/2020,-55,-9,-31,-58,-61,19,5/20/2020,1.5005736,1.9329149,1.0557661,133,79,-65,-29,-49,-66,-60,24,-69,-35,-57,-70,-60,26,22,0.40584746,0.65902913
Serbia,4/11/2020,-96,-97,-83,-91,-81,26,5/20/2020,1.4753011,1.9103549,1.0332204,133,80,-75,-48,-62,-69,-60,19,-69,-36,-48,-64,-50,17,23,0.38886213,0.64728904
Serbia,4/12/2020,-96,-97,-82,-91,-75,21,5/20/2020,1.4524223,1.8936956,1.0161688,133,81,-97,-97,-87,-93,-77,22,-77,-48,-56,-72,-50,15,24,0.37323269,0.63853025
Serbia,4/13/2020,-50,-18,-29,-57,-54,17,5/20/2020,1.4389976,1.8883239,1.0099279,133,82,-59,-30,-44,-64,-56,20,-63,-34,-55,-67,-56,22,25,0.36394677,0.63568962
Serbia,4/14/2020,-58,-19,-49,-66,-58,21,5/20/2020,1.4026694,1.849898,0.9774884,133,83,-60,-29,-37,-65,-59,22,-63,-26,-54,-68,-59,22,26,0.33837715,0.61513048
Serbia,4/15/2020,-53,-10,-31,-60,-58,19,5/20/2020,1.3541626,1.7890723,0.92502421,133,84,-63,-31,-34,-65,-60,21,-67,-32,-58,-70,-61,23,27,0.30318323,0.58169723
Serbia,4/16/2020,-51,-9,-21,-56,-58,18,5/20/2020,1.3014898,1.741793,0.87079269,133,85,-59,-23,-32,-62,-60,21,-66,-37,-52,-68,-62,24,28,0.26350963,0.55491507
Serbia,4/17/2020,-57,-9,-22,-60,-76,23,5/20/2020,1.2382612,1.6714863,0.79807824,133,86,-55,-9,-31,-58,-61,19,-65,-29,-49,-66,-60,24,29,0.21370816,0.51371318
Serbia,4/18/2020,-96,-97,-81,-92,-83,26,5/20/2020,1.1768084,1.6070648,0.73234171,133,87,-96,-97,-83,-91,-81,26,-75,-48,-62,-69,-60,19,30,0.16280599,0.47440943
Serbia,4/19/2020,-96,-97,-81,-92,-77,21,5/20/2020,1.1231756,1.5447553,0.67363793,133,88,-96,-97,-82,-91,-75,21,-97,-97,-87,-93,-77,22,31,0.11616005,0.43486553
Serbia,4/20/2020,-96,-96,-79,-93,-90,35,5/20/2020,1.0733479,1.4950829,0.62916887,133,89,-50,-18,-29,-57,-54,17,-59,-30,-44,-64,-56,20,32,0.070782669,0.40218163
Serbia,4/21/2020,-51,-19,-29,-59,-53,15,5/20/2020,1.0262448,1.4504504,0.57192057,133,90,-58,-19,-49,-66,-58,21,-60,-29,-37,-65,-59,22,33,0.025906276,0.37187415
Serbia,4/22/2020,-53,-23,-17,-59,-55,17,5/20/2020,0.98544133,1.4112896,0.5282225,133,91,-53,-10,-31,-60,-58,19,-63,-31,-34,-65,-60,21,34,-0.01466569,0.34450388
Serbia,4/23/2020,-52,-23,-13,-57,-54,17,5/20/2020,0.94807494,1.3796442,0.47848132,133,92,-51,-9,-21,-56,-58,18,-59,-23,-32,-62,-60,21,35,-0.053321734,0.32182559
Serbia,4/24/2020,-46,5,-13,-51,-53,14,5/20/2020,0.93238962,1.3618457,0.47124547,133,93,-57,-9,-22,-60,-76,23,-55,-9,-31,-58,-61,19,36,-0.070004508,0.30884093
Serbia,4/25/2020,-96,-96,-80,-90,-78,25,5/20/2020,0.92174667,1.3488173,0.47084638,133,94,-96,-97,-81,-92,-83,26,-96,-97,-83,-91,-81,26,37,-0.081484854,0.29922816
Serbia,4/26/2020,-95,-96,-78,-90,-72,20,5/20/2020,0.90257055,1.3279842,0.45710063,133,95,-96,-97,-81,-92,-77,21,-96,-97,-82,-91,-75,21,38,-0.10250843,0.28366217
Serbia,4/27/2020,-37,-7,-5,-47,-44,12,5/20/2020,0.88087177,1.306739,0.43466607,133,96,-96,-96,-79,-93,-90,35,-50,-18,-29,-57,-54,17,39,-0.12684321,0.2675347
Serbia,4/28/2020,-40,-7,1,-52,-47,13,5/20/2020,0.85890436,1.282752,0.41139624,133,97,-51,-19,-29,-59,-53,15,-58,-19,-49,-66,-58,21,40,-0.1520977,0.24900781
Serbia,4/29/2020,-44,-1,-12,-53,-50,14,5/20/2020,0.83870494,1.2634628,0.40067294,133,98,-53,-23,-17,-59,-55,17,-53,-10,-31,-60,-58,19,41,-0.17589632,0.23385619
Serbia,4/30/2020,-40,7,0,-46,-50,10,5/20/2020,0.81563926,1.2441406,0.3712503,133,99,-52,-23,-13,-57,-54,17,-51,-9,-21,-56,-58,18,42,-0.20378311,0.21844503
Serbia,5/1/2020,-96,-96,-75,-92,-91,37,5/20/2020,0.77900803,1.2068127,0.32360449,133,100,-46,5,-13,-51,-53,14,-57,-9,-22,-60,-76,23,43,-0.24973392,0.18798278
Serbia,5/2/2020,-70,-48,-50,-67,-52,14,5/20/2020,0.77259088,1.1994892,0.32782757,133,101,-96,-96,-80,-90,-78,25,-96,-97,-81,-92,-83,26,44,-0.25800565,0.18189582
Serbia,5/3/2020,-66,-44,-24,-63,-38,9,5/20/2020,0.7331683,1.1649693,0.28068146,133,102,-95,-96,-78,-90,-72,20,-96,-97,-81,-92,-77,21,45,-0.31037998,0.15269476
Serbia,5/4/2020,-40,-27,-21,-56,-41,12,5/20/2020,0.70435107,1.1326653,0.24768582,133,103,-37,-7,-5,-47,-44,12,-96,-96,-79,-93,-90,35,46,-0.35047838,0.12457351
Serbia,5/5/2020,-38,-18,-8,-55,-44,13,5/20/2020,0.68567604,1.1199238,0.22185594,133,104,-40,-7,1,-52,-47,13,-51,-19,-29,-59,-53,15,47,-0.37735,0.11326067
Serbia,5/6/2020,-46,-21,-29,-59,-51,15,5/20/2020,0.66989511,1.1059797,0.21256804,133,105,-44,-1,-12,-53,-50,14,-53,-23,-17,-59,-55,17,48,-0.40063414,0.10073153
Serbia,5/7/2020,-27,-13,18,-45,-42,9,5/20/2020,0.65428376,1.0846215,0.19402844,133,106,-40,7,0,-46,-50,10,-52,-23,-13,-57,-54,17,49,-0.42421412,0.081231125
Serbia,5/8/2020,-22,-5,14,-41,-40,9,5/20/2020,0.65135878,1.0819781,0.18507931,133,107,-96,-96,-75,-92,-91,37,-46,5,-13,-51,-53,14,50,-0.42869467,0.078790925
Serbia,5/9/2020,-24,-13,28,-30,-22,1,5/20/2020,0.64839739,1.0839173,0.17967275,133,108,-70,-48,-50,-67,-52,14,-96,-96,-80,-90,-78,25,51,-0.43325153,0.080581568
Serbia,5/10/2020,-23,-14,41,-32,-17,-1,5/20/2020,0.64838237,1.0905915,0.19073398,133,109,-66,-44,-24,-63,-38,9,-95,-96,-78,-90,-72,20,52,-0.43327469,0.086720258
Serbia,5/11/2020,-10,-7,14,-32,-27,5,5/20/2020,0.67201525,1.1088198,0.21667054,133,110,-40,-27,-21,-56,-41,12,-37,-7,-5,-47,-44,12,53,-0.39747426,0.10329624
Serbia,5/12/2020,-10,1,7,-33,-32,7,5/20/2020,0.67356539,1.1276232,0.21215026,133,111,-38,-18,-8,-55,-44,13,-40,-7,1,-52,-47,13,54,-0.39517021,0.12011205
Serbia,5/13/2020,-14,-6,29,-33,-33,5,5/20/2020,0.68189913,1.1365863,0.21674195,133,112,-46,-21,-29,-59,-51,15,-44,-1,-12,-53,-50,14,55,-0.38287354,0.1280293
Serbia,5/14/2020,-18,-8,9,-33,-34,5,5/20/2020,0.69650322,1.1662158,0.22352047,133,113,-27,-13,18,-45,-42,9,-40,7,0,-46,-50,10,56,-0.36168286,0.15376413
Serbia,5/15/2020,-18,-7,10,-32,-33,5,5/20/2020,0.7112174,1.189927,0.22512701,133,114,-22,-5,14,-41,-40,9,-96,-96,-75,-92,-91,37,57,-0.34077713,0.17389195
Serbia,5/16/2020,-18,-11,21,-21,-18,0,5/20/2020,0.72955632,1.2361028,0.22352533,133,115,-24,-13,28,-30,-22,1,-70,-48,-50,-67,-52,14,58,-0.3153187,0.21196355
Serbia,5/17/2020,,,,,,,5/20/2020,0.75469995,1.3029659,0.22879091,133,116,-23,-14,41,-32,-17,-1,-66,-44,-24,-63,-38,9,59,-0.28143504,0.2646431
Serbia,5/18/2020,,,,,,,5/20/2020,0.76152992,1.3491859,0.18784662,133,117,-10,-7,14,-32,-27,5,-40,-27,-21,-56,-41,12,60,-0.2724258,0.29950142
Singapore,2/15/2020,-14,-9,-10,-17,-4,8,,,,,135,24,,,,,,,,,,,,,,,
Singapore,2/16/2020,-19,-17,-18,-22,-7,8,,,,,135,25,,,,,,,,,,,,,,,
Singapore,2/17/2020,-12,-6,-7,-14,-4,7,,,,,135,26,,,,,,,,,,,,,,,
Singapore,2/18/2020,-13,-9,-7,-15,-5,7,,,,,135,27,,,,,,,,,,,,,,,
Singapore,2/19/2020,-14,-14,-6,-15,-5,8,,,,,135,28,,,,,,,,,,,,,,,
Singapore,2/20/2020,-14,-13,-10,-12,-5,7,,,,,135,29,,,,,,,,,,,,,,,
Singapore,2/21/2020,-11,-12,-14,-12,0,8,,,,,135,30,,,,,,,,,,,,,,,
Singapore,2/22/2020,-11,-9,-5,-16,-3,6,,,,,135,31,-14,-9,-10,-17,-4,8,,,,,,,,,
Singapore,2/23/2020,-14,-12,-3,-19,-5,6,,,,,135,32,-19,-17,-18,-22,-7,8,,,,,,,,,
Singapore,2/24/2020,-12,-8,-12,-14,-3,7,,,,,135,33,-12,-6,-7,-14,-4,7,,,,,,,,,
Singapore,2/25/2020,-10,-6,-2,-13,-3,6,,,,,135,34,-13,-9,-7,-15,-5,7,,,,,,,,,
Singapore,2/26/2020,-12,-13,-4,-14,-4,7,,,,,135,35,-14,-14,-6,-15,-5,8,,,,,,,,,
Singapore,2/27/2020,-12,-9,-5,-9,-4,6,,,,,135,36,-14,-13,-10,-12,-5,7,,,,,,,,,
Singapore,2/28/2020,-8,-10,-8,-11,1,7,,,,,135,37,-11,-12,-14,-12,0,8,,,,,,,,,
Singapore,2/29/2020,-8,-7,-2,-13,0,5,,,,,135,38,-11,-9,-5,-16,-3,6,-14,-9,-10,-17,-4,8,,,
Singapore,3/1/2020,-11,-9,-1,-16,-3,5,5/20/2020,0.42593619,1.0202149,0,135,39,-14,-12,-3,-19,-5,6,-19,-17,-18,-22,-7,8,1,-0.85346574,0.020013306
Singapore,3/2/2020,-8,-5,-7,-12,-2,6,5/20/2020,0.43239775,0.97629631,0,135,40,-12,-8,-12,-14,-3,7,-12,-6,-7,-14,-4,7,2,-0.83840936,-0.023989147
Singapore,3/3/2020,-8,-5,-3,-13,-1,6,5/20/2020,0.47594145,0.9802916,0,135,41,-10,-6,-2,-13,-3,6,-13,-9,-7,-15,-5,7,3,-0.74246043,-0.019905195
Singapore,3/4/2020,-11,-12,-7,-12,-2,6,5/20/2020,0.56027001,1.0416418,0.053424902,135,42,-12,-13,-4,-14,-4,7,-14,-14,-6,-15,-5,8,4,-0.57933646,0.040798154
Singapore,3/5/2020,-12,-11,-13,-9,-2,6,5/20/2020,0.72938836,1.1846663,0.26262349,135,43,-12,-9,-5,-9,-4,6,-14,-13,-10,-12,-5,7,5,-0.31554896,0.16946112
Singapore,3/6/2020,-8,-9,-8,-10,3,7,5/20/2020,0.88238686,1.3417549,0.41785029,135,44,-8,-10,-8,-11,1,7,-11,-12,-14,-12,0,8,6,-0.12512469,0.29397839
Singapore,3/7/2020,-10,-8,-16,-15,0,6,5/20/2020,0.92975998,1.3827379,0.4694086,135,45,-8,-7,-2,-13,0,5,-11,-9,-5,-16,-3,6,7,-0.072828814,0.32406551
Singapore,3/8/2020,-11,-10,-7,-16,-2,5,5/20/2020,0.98968697,1.4393327,0.52929711,135,46,-11,-9,-1,-16,-3,5,-14,-12,-3,-19,-5,6,8,-0.010366582,0.36417961
Singapore,3/9/2020,-11,-7,-9,-14,-1,6,5/20/2020,0.98811352,1.4410887,0.50509149,135,47,-8,-5,-7,-12,-2,6,-12,-8,-12,-14,-3,7,9,-0.011957686,0.36539885
Singapore,3/10/2020,-11,-7,-4,-13,-1,6,5/20/2020,1.1431329,1.6004902,0.67894268,135,48,-8,-5,-3,-13,-1,6,-10,-6,-2,-13,-3,6,10,0.13377267,0.47030997
Singapore,3/11/2020,-13,-12,-9,-13,-2,7,5/20/2020,1.2826658,1.7498127,0.82594162,135,49,-11,-12,-7,-12,-2,6,-12,-13,-4,-14,-4,7,11,0.2489406,0.55950874
Singapore,3/12/2020,-13,-9,-8,-9,-2,6,5/20/2020,1.2830952,1.7319798,0.82348102,135,50,-12,-11,-13,-9,-2,6,-12,-9,-5,-9,-4,6,12,0.24927531,0.54926515
Singapore,3/13/2020,-10,-10,-9,-12,1,8,5/20/2020,1.4871587,1.9616498,1.0370401,135,51,-8,-9,-8,-10,3,7,-8,-10,-8,-11,1,7,13,0.39686736,0.67378587
Singapore,3/14/2020,-11,-8,-1,-15,0,6,5/20/2020,1.5097201,1.9662167,1.0646483,135,52,-10,-8,-16,-15,0,6,-8,-7,-2,-13,0,5,14,0.41192427,0.67611122
Singapore,3/15/2020,-14,-10,4,-18,-3,6,5/20/2020,1.5865493,2.0395315,1.1359757,135,53,-11,-10,-7,-16,-2,5,-11,-9,-1,-16,-3,5,15,0.46156138,0.7127201
Singapore,3/16/2020,-10,-2,1,-16,-11,9,5/20/2020,1.7065982,2.1674442,1.2578028,135,54,-11,-7,-9,-14,-1,6,-8,-5,-7,-12,-2,6,16,0.53450203,0.77354872
Singapore,3/17/2020,-8,16,2,-16,-12,9,5/20/2020,1.8546427,2.3501658,1.3929482,135,55,-11,-7,-4,-13,-1,6,-8,-5,-3,-13,-1,6,17,0.61769211,0.85448587
Singapore,3/18/2020,-11,-2,-3,-19,-14,11,5/20/2020,1.9969507,2.5527422,1.4939811,135,56,-13,-12,-9,-13,-2,7,-11,-12,-7,-12,-2,6,18,0.69162136,0.93716818
Singapore,3/19/2020,-13,-1,-2,-19,-16,12,5/20/2020,1.9113694,2.4126055,1.4521941,135,57,-13,-9,-8,-9,-2,6,-12,-11,-13,-9,-2,6,19,0.64782,0.88070732
Singapore,3/20/2020,-11,-6,-6,-21,-13,15,5/20/2020,1.8570321,2.3329475,1.3993289,135,58,-10,-10,-9,-12,1,8,-8,-9,-8,-10,3,7,20,0.61897957,0.8471325
Singapore,3/21/2020,-13,-4,-15,-23,-3,11,5/20/2020,1.7908769,2.2570295,1.3409775,135,59,-11,-8,-1,-15,0,6,-10,-8,-16,-15,0,6,21,0.58270538,0.8140496
Singapore,3/22/2020,-18,-8,-18,-31,-8,11,5/20/2020,1.6855104,2.139708,1.2371832,135,60,-14,-10,4,-18,-3,6,-11,-10,-7,-16,-2,5,22,0.52206844,0.76066941
Singapore,3/23/2020,-16,-3,-23,-24,-11,12,5/20/2020,1.7105738,2.1723611,1.2659081,135,61,-10,-2,1,-16,-11,9,-11,-7,-9,-14,-1,6,23,0.53682888,0.77581465
Singapore,3/24/2020,-13,3,-9,-23,-13,12,5/20/2020,1.6764561,2.1291392,1.2311937,135,62,-8,16,2,-16,-12,9,-11,-7,-4,-13,-1,6,24,0.51668209,0.75571775
Singapore,3/25/2020,-16,-1,-13,-25,-15,14,5/20/2020,1.653152,2.1163478,1.2059207,135,63,-11,-2,-3,-19,-14,11,-13,-12,-9,-13,-2,7,25,0.50268376,0.74969184
Singapore,3/26/2020,-18,4,-15,-25,-16,14,5/20/2020,1.5397346,1.9931508,1.0835104,135,64,-13,-1,-2,-19,-16,12,-13,-9,-8,-9,-2,6,26,0.43161008,0.6897167
Singapore,3/27/2020,-20,-1,-24,-27,-14,18,5/20/2020,1.4568512,1.9053129,1.0013175,135,65,-11,-6,-6,-21,-13,15,-10,-10,-9,-12,1,8,27,0.37627742,0.64464623
Singapore,3/28/2020,-23,3,-15,-33,-8,15,5/20/2020,1.4098569,1.8569582,0.94444138,135,66,-13,-4,-15,-23,-3,11,-11,-8,-1,-15,0,6,28,0.34348822,0.61893976
Singapore,3/29/2020,-28,-6,-12,-40,-15,15,5/20/2020,1.3149563,1.7735002,0.82161206,135,67,-18,-8,-18,-31,-8,11,-14,-10,4,-18,-3,6,29,0.27380344,0.57295513
Singapore,3/30/2020,-21,-1,-16,-29,-18,16,5/20/2020,1.2780826,1.7395815,0.77676201,135,68,-16,-3,-23,-24,-11,12,-10,-2,1,-16,-11,9,30,0.245361,0.55364454
Singapore,3/31/2020,-20,1,-10,-29,-18,15,5/20/2020,1.3152333,1.7790349,0.82698709,135,69,-13,3,-9,-23,-13,12,-8,16,2,-16,-12,9,31,0.27401412,0.57607102
Singapore,4/1/2020,-23,-9,-15,-31,-22,18,5/20/2020,1.384818,1.8411081,0.91360992,135,70,-16,-1,-13,-25,-15,14,-11,-2,-3,-19,-14,11,32,0.32556871,0.6103676
Singapore,4/2/2020,-25,-5,-22,-33,-27,19,5/20/2020,1.400694,1.8559582,0.91774303,135,71,-18,4,-15,-25,-16,14,-13,-1,-2,-19,-16,12,33,0.33696783,0.61840111
Singapore,4/3/2020,-21,18,-29,-32,-20,21,5/20/2020,1.474748,1.9205552,1.0060256,135,72,-20,-1,-24,-27,-14,18,-11,-6,-6,-21,-13,15,34,0.38848713,0.65261436
Singapore,4/4/2020,-24,8,-27,-36,-7,15,5/20/2020,1.5690504,2.0166624,1.1132157,135,73,-23,3,-15,-33,-8,15,-13,-4,-15,-23,-3,11,35,0.45047063,0.70144385
