state,date,retailrec,groceryph,parks,transit,workplace,residence,statenum,lag7retail,lag7grocery,lag7parks,lag7transit,lag7work,lag7residence,lag14retail,lag14grocery,lag14parks,lag14transit,lag14work,lag14residence,index,mean,median,lower_80,upper_80,lnmedian,lnupper80
Idaho,6/7/2020,3,10,71,9,-15,3,13,7,16,220,19,-11,0,6,21,322,11,-21,0,95,1,1,1,1,0,0
Idaho,6/8/2020,4,9,122,0,-24,5,13,7,13,174,8,-24,4,-2,13,309,0,-69,10,96,1,1,1,1,0,0
Idaho,6/9/2020,3,12,153,6,-28,7,13,5,16,219,10,-28,6,-2,14,151,5,-31,8,97,1,1,1,1,0,0
Idaho,6/10/2020,6,16,200,9,-28,6,13,6,17,180,13,-28,6,1,14,169,6,-29,7,98,1,1,1,1,0,0
Idaho,6/11/2020,5,14,226,9,-29,6,13,4,16,203,8,-29,6,1,14,192,6,-30,7,99,1,1,1,1,0,0
Idaho,6/12/2020,-1,12,210,7,-28,5,13,-2,12,181,3,-29,5,-6,12,187,7,-28,6,100,1,1,1,1,0,0
Idaho,6/13/2020,-7,8,,17,-8,2,13,-7,8,,8,-9,2,-10,11,,17,-6,1,101,1,1,1,1,0,0
Idaho,6/14/2020,11,16,190,23,-11,0,13,3,10,71,9,-15,3,7,16,220,19,-11,0,102,1,1,1,1,0,0
Idaho,6/15/2020,7,11,151,9,-24,4,13,4,9,122,0,-24,5,7,13,174,8,-24,4,103,1,1,1,1,0,0
Idaho,6/16/2020,6,13,122,6,-29,8,13,3,12,153,6,-28,7,5,16,219,10,-28,6,104,1,1,1,1,0,0
Idaho,6/17/2020,6,13,126,8,-28,7,13,6,16,200,9,-28,6,6,17,180,13,-28,6,105,1,1,1,1,0,0
Idaho,6/18/2020,8,16,247,14,-29,5,13,5,14,226,9,-29,6,4,16,203,8,-29,6,106,1,1,1,1,0,0
Idaho,6/19/2020,3,17,247,14,-29,2,13,-1,12,210,7,-28,5,-2,12,181,3,-29,5,107,1,1,1,1,0,0
Idaho,6/20/2020,-3,19,,28,-8,-1,13,-7,8,,17,-8,2,-7,8,,8,-9,2,108,1,1,1,1,0,0
Idaho,6/21/2020,14,27,304,27,-10,-4,13,11,16,190,23,-11,0,3,10,71,9,-15,3,109,1,1,1,1,0,0
Idaho,6/22/2020,8,14,267,14,-26,2,13,7,11,151,9,-24,4,4,9,122,0,-24,5,110,1,1,1,1,0,0
Idaho,6/23/2020,7,17,277,15,-31,5,13,6,13,122,6,-29,8,3,12,153,6,-28,7,111,1,1,1,1,0,0
Illinois,2/15/2020,4,3,10,3,3,-1,14,,,,,,,,,,,,,,,,,,,
Illinois,2/16/2020,8,2,29,3,2,-1,14,,,,,,,,,,,,,,,,,,,
Illinois,2/17/2020,2,-3,-14,-13,-23,6,14,,,,,,,,,,,,,,,,,,,
Illinois,2/18/2020,1,-1,5,2,1,0,14,,,,,,,,,,,,,,,,,,,
Illinois,2/19/2020,1,-1,3,2,1,0,14,,,,,,,,,,,,,,,,,,,
Illinois,2/20/2020,0,0,0,0,2,0,14,,,,,,,,,,,,,,,,,,,
Illinois,2/21/2020,2,0,5,5,2,-1,14,,,,,,,,,,,,,,,,,,,
Illinois,2/22/2020,11,9,57,10,7,-2,14,4,3,10,3,3,-1,,,,,,,,,,,,,
Illinois,2/23/2020,11,9,104,7,4,-2,14,8,2,29,3,2,-1,,,,,,,,,,,,,
Illinois,2/24/2020,1,6,-2,0,2,0,14,2,-3,-14,-13,-23,6,,,,,,,0,3,3,3,4,1,1
Illinois,2/25/2020,-1,-1,-3,-3,1,1,14,1,-1,5,2,1,0,,,,,,,1,3,3,3,4,1,1
Illinois,2/26/2020,0,-1,-3,-1,-1,1,14,1,-1,3,2,1,0,,,,,,,2,3,3,3,4,1,1
Illinois,2/27/2020,6,4,4,2,2,0,14,0,0,0,0,2,0,,,,,,,3,3,3,3,4,1,1
Illinois,2/28/2020,6,4,5,7,0,-1,14,2,0,5,5,2,-1,,,,,,,4,3,3,3,4,1,1
Illinois,2/29/2020,14,11,26,10,6,-3,14,11,9,57,10,7,-2,4,3,10,3,3,-1,5,3,3,3,4,1,1
Illinois,3/1/2020,17,15,118,12,4,-3,14,11,9,104,7,4,-2,8,2,29,3,2,-1,6,3,3,3,4,1,1
Illinois,3/2/2020,8,8,20,0,-1,0,14,1,6,-2,0,2,0,2,-3,-14,-13,-23,6,7,3,3,3,4,1,1
Illinois,3/3/2020,10,10,21,2,2,-1,14,-1,-1,-3,-3,1,1,1,-1,5,2,1,0,8,3,3,3,4,1,1
Illinois,3/4/2020,9,10,28,4,2,-1,14,0,-1,-3,-1,-1,1,1,-1,3,2,1,0,9,3,3,3,3,1,1
Illinois,3/5/2020,7,8,21,2,3,-1,14,6,4,4,2,2,0,0,0,0,0,2,0,10,3,3,3,3,1,1
Illinois,3/6/2020,6,5,17,4,2,-1,14,6,4,5,7,0,-1,2,0,5,5,2,-1,11,3,3,3,3,1,1
Illinois,3/7/2020,14,14,75,13,7,-3,14,14,11,26,10,6,-3,11,9,57,10,7,-2,12,3,3,3,3,1,1
Illinois,3/8/2020,15,14,165,10,3,-2,14,17,15,118,12,4,-3,11,9,104,7,4,-2,13,3,3,3,3,1,1
Illinois,3/9/2020,-1,3,-5,-5,0,1,14,8,8,20,0,-1,0,1,6,-2,0,2,0,14,3,3,2,3,1,1
Illinois,3/10/2020,7,10,20,-2,0,0,14,10,10,21,2,2,-1,-1,-1,-3,-3,1,1,15,3,3,2,3,1,1
Illinois,3/11/2020,6,13,15,-2,-1,0,14,9,10,28,4,2,-1,0,-1,-3,-1,-1,1,16,2,2,2,3,1,1
Illinois,3/12/2020,7,32,19,-5,-1,1,14,7,8,21,2,3,-1,6,4,4,2,2,0,17,2,2,2,2,1,1
Illinois,3/13/2020,5,43,19,-6,-4,1,14,6,5,17,4,2,-1,6,4,5,7,0,-1,18,2,2,2,2,1,1
Illinois,3/14/2020,-7,31,-13,-8,0,3,14,14,14,75,13,7,-3,14,11,26,10,6,-3,19,2,2,2,2,1,1
Illinois,3/15/2020,-8,25,25,-13,-5,3,14,15,14,165,10,3,-2,17,15,118,12,4,-3,20,2,2,2,2,1,1
Illinois,3/16/2020,-10,30,-19,-27,-19,8,14,-1,3,-5,-5,0,1,8,8,20,0,-1,0,21,2,2,2,2,1,1
Illinois,3/17/2020,-23,17,44,-30,-31,12,14,7,10,20,-2,0,0,10,10,21,2,2,-1,22,2,2,2,2,0,1
Illinois,3/18/2020,-34,8,-34,-39,-35,16,14,6,13,15,-2,-1,0,9,10,28,4,2,-1,23,2,2,1,2,0,1
Illinois,3/19/2020,-34,16,-31,-43,-37,17,14,7,32,19,-5,-1,1,7,8,21,2,3,-1,24,1,1,1,2,0,0
Illinois,3/20/2020,-33,26,-28,-41,-38,17,14,5,43,19,-6,-4,1,6,5,17,4,2,-1,25,1,1,1,1,0,0
Illinois,3/21/2020,-46,3,-22,-39,-25,13,14,-7,31,-13,-8,0,3,14,14,75,13,7,-3,26,1,1,1,1,0,0
Illinois,3/22/2020,-63,-34,-39,-54,-38,14,14,-8,25,25,-13,-5,3,15,14,165,10,3,-2,27,1,1,1,1,0,0
Illinois,3/23/2020,-50,-21,-29,-55,-50,21,14,-10,30,-19,-27,-19,8,-1,3,-5,-5,0,1,28,1,1,1,1,0,0
Illinois,3/24/2020,-47,-17,-11,-53,-50,22,14,-23,17,44,-30,-31,12,7,10,20,-2,0,0,29,1,1,1,1,0,0
Illinois,3/25/2020,-43,-13,29,-50,-50,21,14,-34,8,-34,-39,-35,16,6,13,15,-2,-1,0,30,1,1,1,1,0,0
Illinois,3/26/2020,-47,-15,-28,-55,-50,22,14,-34,16,-31,-43,-37,17,7,32,19,-5,-1,1,31,1,1,1,1,0,0
Illinois,3/27/2020,-48,-14,-27,-53,-50,23,14,-33,26,-28,-41,-38,17,5,43,19,-6,-4,1,32,1,1,1,1,0,0
Illinois,3/28/2020,-53,-17,-35,-50,-35,15,14,-46,3,-22,-39,-25,13,-7,31,-13,-8,0,3,33,1,1,1,1,0,0
Illinois,3/29/2020,-53,-24,-29,-55,-39,13,14,-63,-34,-39,-54,-38,14,-8,25,25,-13,-5,3,34,1,1,1,1,0,0
Illinois,3/30/2020,-43,-15,-5,-54,-50,20,14,-50,-21,-29,-55,-50,21,-10,30,-19,-27,-19,8,35,1,1,1,1,0,0
Illinois,3/31/2020,-44,-15,-30,-54,-52,22,14,-47,-17,-11,-53,-50,22,-23,17,44,-30,-31,12,36,1,1,1,1,0,0
Illinois,4/1/2020,-41,-7,4,-50,-52,21,14,-43,-13,29,-50,-50,21,-34,8,-34,-39,-35,16,37,1,1,1,1,0,0
Illinois,4/2/2020,-42,-8,15,-52,-52,22,14,-47,-15,-28,-55,-50,22,-34,16,-31,-43,-37,17,38,1,1,1,1,0,0
Illinois,4/3/2020,-43,-7,13,-49,-51,22,14,-48,-14,-27,-53,-50,23,-33,26,-28,-41,-38,17,39,1,1,1,1,0,0
Illinois,4/4/2020,-51,-10,-23,-49,-36,15,14,-53,-17,-35,-50,-35,15,-46,3,-22,-39,-25,13,40,1,1,1,1,0,0
Illinois,4/5/2020,-50,-16,24,-52,-39,12,14,-53,-24,-29,-55,-39,13,-63,-34,-39,-54,-38,14,41,1,1,1,1,0,0
Illinois,4/6/2020,-44,-14,-4,-54,-52,20,14,-43,-15,-5,-54,-50,20,-50,-21,-29,-55,-50,21,42,1,1,1,1,0,0
Illinois,4/7/2020,-41,-10,35,-50,-53,21,14,-44,-15,-30,-54,-52,22,-47,-17,-11,-53,-50,22,43,1,1,1,1,0,0
Illinois,4/8/2020,-44,-13,-5,-53,-53,22,14,-41,-7,4,-50,-52,21,-43,-13,29,-50,-50,21,44,1,1,1,1,0,0
Illinois,4/9/2020,-44,-8,-26,-55,-53,23,14,-42,-8,15,-52,-52,22,-47,-15,-28,-55,-50,22,45,1,1,1,1,0,0
Illinois,4/10/2020,-44,-3,-5,-53,-58,24,14,-43,-7,13,-49,-51,22,-48,-14,-27,-53,-50,23,46,1,1,1,1,0,0
Illinois,4/11/2020,-46,-1,10,-46,-38,14,14,-51,-10,-23,-49,-36,15,-53,-17,-35,-50,-35,15,47,1,1,1,1,0,0
Illinois,4/12/2020,-64,-34,5,-55,-45,13,14,-50,-16,24,-52,-39,12,-53,-24,-29,-55,-39,13,48,1,1,1,1,0,0
Illinois,4/13/2020,-46,-19,-31,-56,-52,21,14,-44,-14,-4,-54,-52,20,-43,-15,-5,-54,-50,20,49,1,1,1,1,0,0
Illinois,4/14/2020,-45,-18,-28,-54,-52,22,14,-41,-10,35,-50,-53,21,-44,-15,-30,-54,-52,22,50,1,1,1,1,0,0
Illinois,4/15/2020,-41,-13,-33,-53,-52,22,14,-44,-13,-5,-53,-53,22,-41,-7,4,-50,-52,21,51,1,1,1,1,0,0
Illinois,4/16/2020,-40,-8,-16,-52,-51,22,14,-44,-8,-26,-55,-53,23,-42,-8,15,-52,-52,22,52,1,1,1,1,0,0
Illinois,4/17/2020,-47,-18,-41,-55,-51,24,14,-44,-3,-5,-53,-58,24,-43,-7,13,-49,-51,22,53,1,1,1,1,0,0
Illinois,4/18/2020,-42,-7,21,-40,-32,13,14,-46,-1,10,-46,-38,14,-51,-10,-23,-49,-36,15,54,1,1,1,1,0,0
Illinois,4/19/2020,-43,-16,53,-48,-36,11,14,-64,-34,5,-55,-45,13,-50,-16,24,-52,-39,12,55,1,1,1,1,0,0
Illinois,4/20/2020,-37,-14,13,-51,-50,19,14,-46,-19,-31,-56,-52,21,-44,-14,-4,-54,-52,20,56,1,1,1,1,0,0
Illinois,4/21/2020,-38,-12,0,-51,-51,20,14,-45,-18,-28,-54,-52,22,-41,-10,35,-50,-53,21,57,1,1,1,1,0,0
Illinois,4/22/2020,-40,-12,-10,-51,-51,21,14,-41,-13,-33,-53,-52,22,-44,-13,-5,-53,-53,22,58,1,1,1,1,0,0
Illinois,4/23/2020,-41,-10,-12,-52,-50,22,14,-40,-8,-16,-52,-51,22,-44,-8,-26,-55,-53,23,59,1,1,1,1,0,0
Illinois,4/24/2020,-42,-13,-12,-50,-50,22,14,-47,-18,-41,-55,-51,24,-44,-3,-5,-53,-58,24,60,1,1,1,1,0,0
Illinois,4/25/2020,-48,-14,-43,-48,-34,15,14,-42,-7,21,-40,-32,13,-46,-1,10,-46,-38,14,61,1,1,1,1,0,0
Illinois,4/26/2020,-39,-11,70,-43,-35,10,14,-43,-16,53,-48,-36,11,-64,-34,5,-55,-45,13,62,1,1,1,1,0,0
Illinois,4/27/2020,-37,-13,-5,-51,-49,20,14,-37,-14,13,-51,-50,19,-46,-19,-31,-56,-52,21,63,1,1,1,1,0,0
Illinois,4/28/2020,-36,-11,10,-49,-50,14,14,-38,-12,0,-51,-51,20,-45,-18,-28,-54,-52,22,64,1,1,1,1,0,0
Illinois,4/29/2020,-41,-15,-48,-54,-51,22,14,-40,-12,-10,-51,-51,21,-41,-13,-33,-53,-52,22,65,1,1,1,1,0,0
Illinois,4/30/2020,-35,-3,-4,-49,-50,21,14,-41,-10,-12,-52,-50,22,-40,-8,-16,-52,-51,22,66,1,1,1,1,0,0
Illinois,5/1/2020,-34,-5,33,-42,-48,19,14,-42,-13,-12,-50,-50,22,-47,-18,-41,-55,-51,24,67,1,1,1,1,0,0
Illinois,5/2/2020,-35,-2,85,-28,-28,9,14,-48,-14,-43,-48,-34,15,-42,-7,21,-40,-32,13,68,1,1,1,1,0,0
Illinois,5/3/2020,-35,-9,85,-39,-31,9,14,-39,-11,70,-43,-35,10,-43,-16,53,-48,-36,11,69,1,1,1,1,0,0
Illinois,5/4/2020,-33,-9,-6,-49,-48,18,14,-37,-13,-5,-51,-49,20,-37,-14,13,-51,-50,19,70,1,1,1,1,0,0
Illinois,5/5/2020,-34,-6,-28,-51,-49,20,14,-36,-11,10,-49,-50,14,-38,-12,0,-51,-51,20,71,1,1,1,1,0,0
Illinois,5/6/2020,-32,-4,30,-44,-48,19,14,-41,-15,-48,-54,-51,22,-40,-12,-10,-51,-51,21,72,1,1,1,1,0,0
Illinois,5/7/2020,-32,-1,35,-45,-48,19,14,-35,-3,-4,-49,-50,21,-41,-10,-12,-52,-50,22,73,1,1,1,1,0,0
Illinois,5/8/2020,-36,-3,-2,-45,-47,20,14,-34,-5,33,-42,-48,19,-42,-13,-12,-50,-50,22,74,1,1,1,1,0,0
Illinois,5/9/2020,-32,13,54,-30,-26,9,14,-35,-2,85,-28,-28,9,-48,-14,-43,-48,-34,15,75,1,1,1,1,0,0
Illinois,5/10/2020,-38,-3,-26,-44,-31,9,14,-35,-9,85,-39,-31,9,-39,-11,70,-43,-35,10,76,1,1,1,1,0,0
Illinois,5/11/2020,-36,-12,-1,-48,-47,18,14,-33,-9,-6,-49,-48,18,-37,-13,-5,-51,-49,20,77,1,1,1,1,0,0
Illinois,5/12/2020,-32,-7,35,-45,-47,18,14,-34,-6,-28,-51,-49,20,-36,-11,10,-49,-50,14,78,1,1,1,1,0,0
Illinois,5/13/2020,-31,-5,30,-43,-47,18,14,-32,-4,30,-44,-48,19,-41,-15,-48,-54,-51,22,79,1,1,1,1,0,0
Illinois,5/14/2020,-37,-9,-6,-50,-48,20,14,-32,-1,35,-45,-48,19,-35,-3,-4,-49,-50,21,80,1,1,1,1,0,0
Illinois,5/15/2020,-34,-6,38,-42,-46,18,14,-36,-3,-2,-45,-47,20,-34,-5,33,-42,-48,19,81,1,1,1,1,0,0
Illinois,5/16/2020,-35,-3,59,-32,-25,9,14,-32,13,54,-30,-26,9,-35,-2,85,-28,-28,9,82,1,1,1,1,0,0
Illinois,5/17/2020,-46,-21,-34,-50,-31,11,14,-38,-3,-26,-44,-31,9,-35,-9,85,-39,-31,9,83,1,1,1,1,0,0
Illinois,5/18/2020,-31,-8,2,-48,-46,17,14,-36,-12,-1,-48,-47,18,-33,-9,-6,-49,-48,18,84,1,1,1,1,0,0
Illinois,5/19/2020,-33,-8,-14,-49,-46,19,14,-32,-7,35,-45,-47,18,-34,-6,-28,-51,-49,20,85,1,1,1,1,0,0
Illinois,5/20/2020,-28,-1,36,-41,-45,17,14,-31,-5,30,-43,-47,18,-32,-4,30,-44,-48,19,86,1,1,1,1,0,0
Illinois,5/21/2020,-29,-1,36,-42,-45,17,14,-37,-9,-6,-50,-48,20,-32,-1,35,-45,-48,19,87,1,1,1,1,0,0
Illinois,5/22/2020,-30,-1,53,-38,-45,16,14,-34,-6,38,-42,-46,18,-36,-3,-2,-45,-47,20,88,1,1,1,1,0,0
Illinois,5/23/2020,-34,0,58,-31,-23,8,14,-35,-3,59,-32,-25,9,-32,13,54,-30,-26,9,89,1,1,1,1,0,0
Illinois,5/24/2020,-30,1,118,-33,-26,5,14,-46,-21,-34,-50,-31,11,-38,-3,-26,-44,-31,9,90,1,1,1,1,0,0
Illinois,5/25/2020,-33,-7,67,-53,-76,23,14,-31,-8,2,-48,-46,17,-36,-12,-1,-48,-47,18,91,1,1,1,1,0,0
Illinois,5/26/2020,-27,-5,37,-43,-44,16,14,-33,-8,-14,-49,-46,19,-32,-7,35,-45,-47,18,92,1,1,1,1,0,0
Illinois,5/27/2020,-27,-4,31,-41,-43,17,14,-28,-1,36,-41,-45,17,-31,-5,30,-43,-47,18,93,1,1,1,1,0,0
Illinois,5/28/2020,-28,-2,22,-42,-42,17,14,-29,-1,36,-42,-45,17,-37,-9,-6,-50,-48,20,94,1,1,1,1,0,0
Illinois,5/29/2020,-25,-3,62,-36,-41,15,14,-30,-1,53,-38,-45,16,-34,-6,38,-42,-46,18,95,1,1,1,1,0,0
Illinois,5/30/2020,-26,1,105,-21,-11,5,14,-34,0,58,-31,-23,8,-35,-3,59,-32,-25,9,96,1,1,1,1,0,0
Illinois,5/31/2020,-30,-12,115,-29,-17,5,14,-30,1,118,-33,-26,5,-46,-21,-34,-50,-31,11,97,1,1,1,1,0,0
Illinois,6/1/2020,-27,-7,24,-45,-44,15,14,-33,-7,67,-53,-76,23,-31,-8,2,-48,-46,17,98,1,1,1,1,0,0
Illinois,6/2/2020,-24,-3,45,-43,-42,15,14,-27,-5,37,-43,-44,16,-33,-8,-14,-49,-46,19,99,1,1,1,1,0,0
Illinois,6/3/2020,-21,-1,35,-40,-41,15,14,-27,-4,31,-41,-43,17,-28,-1,36,-41,-45,17,100,1,1,1,1,0,0
Illinois,6/4/2020,-20,2,53,-39,-40,14,14,-28,-2,22,-42,-42,17,-29,-1,36,-42,-45,17,101,1,1,1,1,0,0
Illinois,6/5/2020,-22,-1,59,-35,-39,13,14,-25,-3,62,-36,-41,15,-30,-1,53,-38,-45,16,102,1,1,1,1,0,0
Illinois,6/6/2020,-23,4,112,-19,-11,4,14,-26,1,105,-21,-11,5,-34,0,58,-31,-23,8,103,1,1,1,1,0,0
Illinois,6/7/2020,-21,-1,138,-27,-15,3,14,-30,-12,115,-29,-17,5,-30,1,118,-33,-26,5,104,1,1,1,1,0,0
Illinois,6/8/2020,-17,-1,67,-37,-39,12,14,-27,-7,24,-45,-44,15,-33,-7,67,-53,-76,23,105,1,1,1,1,0,0
Illinois,6/9/2020,-22,-7,11,-40,-40,15,14,-24,-3,45,-43,-42,15,-27,-5,37,-43,-44,16,106,1,1,1,1,0,0
Illinois,6/10/2020,-18,0,32,-37,-39,14,14,-21,-1,35,-40,-41,15,-27,-4,31,-41,-43,17,107,1,1,1,1,0,0
Illinois,6/11/2020,-15,3,93,-33,-38,12,14,-20,2,53,-39,-40,14,-28,-2,22,-42,-42,17,108,1,1,1,1,0,0
Illinois,6/12/2020,-19,-1,81,-29,-38,11,14,-22,-1,59,-35,-39,13,-25,-3,62,-36,-41,15,109,1,1,1,1,0,0
Illinois,6/13/2020,-20,4,127,-15,-8,3,14,-23,4,112,-19,-11,4,-26,1,105,-21,-11,5,110,1,1,1,1,0,0
Illinois,6/14/2020,-18,-2,159,-20,-12,2,14,-21,-1,138,-27,-15,3,-30,-12,115,-29,-17,5,111,1,1,1,1,0,0
Illinois,6/15/2020,-15,-3,85,-34,-38,11,14,-17,-1,67,-37,-39,12,-27,-7,24,-45,-44,15,112,1,1,1,1,0,0
Illinois,6/16/2020,-13,-1,94,-32,-38,12,14,-22,-7,11,-40,-40,15,-24,-3,45,-43,-42,15,113,1,1,1,1,0,0
Illinois,6/17/2020,-13,2,89,-31,-39,12,14,-18,0,32,-37,-39,14,-21,-1,35,-40,-41,15,114,1,1,1,1,0,0
Illinois,6/18/2020,-13,4,88,-32,-38,11,14,-15,3,93,-33,-38,12,-20,2,53,-39,-40,14,115,1,1,1,1,0,0
Illinois,6/19/2020,-17,2,86,-27,-38,9,14,-19,-1,81,-29,-38,11,-22,-1,59,-35,-39,13,116,1,1,1,1,0,0
Illinois,6/20/2020,-20,10,87,-17,-10,3,14,-20,4,127,-15,-8,3,-23,4,112,-19,-11,4,117,1,1,1,1,0,0
Illinois,6/21/2020,-20,3,130,-21,-11,1,14,-18,-2,159,-20,-12,2,-21,-1,138,-27,-15,3,118,1,1,1,1,0,0
Illinois,6/22/2020,-21,-10,25,-39,-41,13,14,-15,-3,85,-34,-38,11,-17,-1,67,-37,-39,12,119,1,1,1,1,0,0
Illinois,6/23/2020,-13,-1,96,-32,-39,11,14,-13,-1,94,-32,-38,12,-22,-7,11,-40,-40,15,120,1,1,1,1,0,0
Indiana,2/15/2020,9,4,16,7,0,-1,15,,,,,,,,,,,,,,,,,,,
Indiana,2/16/2020,8,3,34,5,1,-1,15,,,,,,,,,,,,,,,,,,,
Indiana,2/17/2020,5,-3,-4,2,-13,4,15,,,,,,,,,,,,,,,,,,,
Indiana,2/18/2020,1,-1,3,4,2,0,15,,,,,,,,,,,,,,,,,,,
Indiana,2/19/2020,4,0,9,5,2,0,15,,,,,,,,,,,,,,,,,,,
Indiana,2/20/2020,3,-1,1,5,1,0,15,,,,,,,,,,,,,,,,,,,
Indiana,2/21/2020,4,-2,12,6,2,-1,15,,,,,,,,,,,,,,,,,,,
Indiana,2/22/2020,13,7,69,12,4,-2,15,9,4,16,7,0,-1,,,,,,,,,,,,,
Indiana,2/23/2020,9,6,83,8,3,-1,15,8,3,34,5,1,-1,,,,,,,,,,,,,
Indiana,2/24/2020,1,-2,-8,1,2,1,15,5,-3,-4,2,-13,4,,,,,,,,,,,,,
Indiana,2/25/2020,2,2,-4,3,2,0,15,1,-1,3,4,2,0,,,,,,,,,,,,,
Indiana,2/26/2020,1,-3,-7,2,-1,2,15,4,0,9,5,2,0,,,,,,,,,,,,,
Indiana,2/27/2020,7,3,0,6,-1,1,15,3,-1,1,5,1,0,,,,,,,0,3,3,2,3,1,1
Indiana,2/28/2020,8,2,8,9,1,-1,15,4,-2,12,6,2,-1,,,,,,,1,3,3,3,3,1,1
Indiana,2/29/2020,18,11,27,16,2,-3,15,13,7,69,12,4,-2,9,4,16,7,0,-1,2,3,3,3,3,1,1
Indiana,3/1/2020,18,12,88,14,4,-2,15,9,6,83,8,3,-1,8,3,34,5,1,-1,3,3,3,3,3,1,1
Indiana,3/2/2020,9,4,7,5,2,0,15,1,-2,-8,1,2,1,5,-3,-4,2,-13,4,4,3,3,3,3,1,1
Indiana,3/3/2020,14,11,35,9,2,-1,15,2,2,-4,3,2,0,1,-1,3,4,2,0,5,3,3,3,3,1,1
Indiana,3/4/2020,14,7,42,8,2,-1,15,1,-3,-7,2,-1,2,4,0,9,5,2,0,6,3,3,3,3,1,1
Indiana,3/5/2020,12,9,43,8,2,-1,15,7,3,0,6,-1,1,3,-1,1,5,1,0,7,3,3,3,3,1,1
Indiana,3/6/2020,5,0,10,8,1,0,15,8,2,8,9,1,-1,4,-2,12,6,2,-1,8,3,3,3,3,1,1
Indiana,3/7/2020,18,13,85,19,5,-3,15,18,11,27,16,2,-3,13,7,69,12,4,-2,9,3,3,3,3,1,1
Indiana,3/8/2020,15,12,161,17,3,-2,15,18,12,88,14,4,-2,9,6,83,8,3,-1,10,3,3,3,3,1,1
Indiana,3/9/2020,7,6,24,5,1,0,15,9,4,7,5,2,0,1,-2,-8,1,2,1,11,3,3,3,3,1,1
Indiana,3/10/2020,6,6,15,5,0,0,15,14,11,35,9,2,-1,2,2,-4,3,2,0,12,3,3,2,3,1,1
Indiana,3/11/2020,8,9,22,6,0,0,15,14,7,42,8,2,-1,1,-3,-7,2,-1,2,13,3,3,2,3,1,1
Indiana,3/12/2020,7,23,32,5,-1,1,15,12,9,43,8,2,-1,7,3,0,6,-1,1,14,2,2,2,3,1,1
Indiana,3/13/2020,5,27,37,5,-4,1,15,5,0,10,8,1,0,8,2,8,9,1,-1,15,2,2,2,3,1,1
Indiana,3/14/2020,-7,15,1,1,-1,3,15,18,13,85,19,5,-3,18,11,27,16,2,-3,16,2,2,2,2,1,1
Indiana,3/15/2020,-7,12,37,0,-5,2,15,15,12,161,17,3,-2,18,12,88,14,4,-2,17,2,2,2,2,1,1
Indiana,3/16/2020,-5,26,4,-3,-14,6,15,7,6,24,5,1,0,9,4,7,5,2,0,18,2,2,2,2,1,1
Indiana,3/17/2020,-21,16,52,-3,-21,8,15,6,6,15,5,0,0,14,11,35,9,2,-1,19,2,2,2,2,1,1
Indiana,3/18/2020,-27,7,-10,-9,-25,12,15,8,9,22,6,0,0,14,7,42,8,2,-1,20,2,2,2,2,1,1
Indiana,3/19/2020,-28,15,-4,-13,-27,13,15,7,23,32,5,-1,1,12,9,43,8,2,-1,21,2,2,1,2,0,1
Indiana,3/20/2020,-30,9,19,-15,-30,14,15,5,27,37,5,-4,1,5,0,10,8,1,0,22,2,2,1,2,0,0
Indiana,3/21/2020,-39,3,10,-13,-22,10,15,-7,15,1,1,-1,3,18,13,85,19,5,-3,23,1,1,1,2,0,0
Indiana,3/22/2020,-46,-15,-5,-26,-29,9,15,-7,12,37,0,-5,2,15,12,161,17,3,-2,24,1,1,1,1,0,0
Indiana,3/23/2020,-30,3,6,-21,-35,14,15,-5,26,4,-3,-14,6,7,6,24,5,1,0,25,1,1,1,1,0,0
Indiana,3/24/2020,-34,-2,11,-19,-39,16,15,-21,16,52,-3,-21,8,6,6,15,5,0,0,26,1,1,1,1,0,0
Indiana,3/25/2020,-45,-20,61,-23,-45,19,15,-27,7,-10,-9,-25,12,8,9,22,6,0,0,27,1,1,1,1,0,0
Indiana,3/26/2020,-43,-18,38,-27,-46,20,15,-28,15,-4,-13,-27,13,7,23,32,5,-1,1,28,1,1,1,1,0,0
Indiana,3/27/2020,-45,-20,14,-32,-46,22,15,-30,9,19,-15,-30,14,5,27,37,5,-4,1,29,1,1,1,1,0,0
Indiana,3/28/2020,-49,-21,29,-31,-35,13,15,-39,3,10,-13,-22,10,-7,15,1,1,-1,3,30,1,1,1,1,0,0
Indiana,3/29/2020,-48,-25,24,-34,-36,11,15,-46,-15,-5,-26,-29,9,-7,12,37,0,-5,2,31,1,1,1,1,0,0
Indiana,3/30/2020,-38,-17,25,-27,-45,18,15,-30,3,6,-21,-35,14,-5,26,4,-3,-14,6,32,1,1,1,1,0,0
Indiana,3/31/2020,-41,-17,0,-25,-47,19,15,-34,-2,11,-19,-39,16,-21,16,52,-3,-21,8,33,1,1,1,1,0,0
Indiana,4/1/2020,-37,-12,24,-24,-48,19,15,-45,-20,61,-23,-45,19,-27,7,-10,-9,-25,12,34,1,1,1,1,0,0
Indiana,4/2/2020,-36,-9,80,-26,-48,19,15,-43,-18,38,-27,-46,20,-28,15,-4,-13,-27,13,35,1,1,1,1,0,0
Indiana,4/3/2020,-36,-9,89,-27,-48,20,15,-45,-20,14,-32,-46,22,-30,9,19,-15,-30,14,36,1,1,1,1,0,0
Indiana,4/4/2020,-45,-13,41,-31,-36,13,15,-49,-21,29,-31,-35,13,-39,3,10,-13,-22,10,37,1,1,1,1,0,0
